FFT,Power Spectrum
5168,64.1,71.842
5211,54.334,61.756
5254.1,46.152,46.749
5297.2,46.328,47.205
5340.2,45.991,46.613
5383.3,46.199,46.907
5426.4,45.955,46.622
5469.4,46.104,46.896
5512.5,45.431,45.959
5555.6,46.356,47.527
5598.6,45.609,46.276
5641.7,45.913,46.409
5684.8,45.503,46.217
5727.8,45.567,46.473
5770.9,45.506,46.074
5814,45.273,46.151
5857,47.208,58.999
5900.1,50.498,65.619
5943.2,46.598,57.809
5986.2,45.388,46.197
6029.3,44.928,45.816
6072.4,45.269,45.622
6115.4,44.856,45.846
6158.5,44.932,45.613
6201.6,44.881,45.54
6244.6,45.055,45.788
6287.7,44.617,45.539
6330.8,44.85,45.44
6373.8,44.47,45.469
6416.9,44.723,45.207
6460,44.496,45.139
6503,44.454,45.322
6546.1,44.755,44.891
6589.2,49.974,59.007
6632.2,57.382,67.592
6675.3,52.102,61.553
6718.4,44.303,44.989
6761.4,44.11,44.882
6804.5,44.131,44.711
6847.6,44.236,44.675
6890.6,44.003,44.769
6933.7,43.844,44.629
6976.8,43.978,44.933
7019.8,43.947,44.224
7062.9,43.807,44.802
7106,43.712,44.409
7149,43.793,44.509
7192.1,43.768,44.337
7235.2,43.6,44.257
7278.2,43.486,44.334
7321.3,45.563,47.145
7364.4,52.414,55.915
7407.4,49.281,51.704
7450.5,43.472,44.167
7493.6,43.166,44.055
7536.6,43.379,44.044
7579.7,43.292,43.773
7622.8,43.345,44.048
7665.8,43.01,43.738
7708.9,43.281,43.903
7752,42.985,43.699
7795,43.111,43.87
7838.1,42.89,43.853
7881.2,42.96,43.455
7924.2,43.201,43.685
7967.3,42.483,43.691
8010.4,43.055,43.463
8053.4,43.355,43.624
8096.5,45.213,45.924
8139.6,45.457,45.199
8182.6,42.304,43.202
8225.7,42.975,43.458
8268.8,42.57,43.317
8311.8,42.553,43.126
8354.9,42.494,43.197
8397.9,42.532,43.209
8441,42.489,43.11
8484.1,42.288,43.098
8527.1,42.595,43.084
8570.2,42.073,42.892
8613.3,42.419,42.838
8656.3,42.415,43.052
8699.4,41.868,42.92
8742.5,42.397,42.842
8785.5,41.989,42.764
8828.6,43.987,43.044
8871.7,40.547,42.705
8914.7,42.273,42.723
8957.8,41.921,42.617
9000.9,41.942,42.754
9043.9,41.886,42.41
9087,41.762,42.785
9130.1,41.844,42.423
9173.1,41.744,42.26
9216.2,42.039,42.663
9259.3,41.439,42.53
9302.3,41.828,42.393
9345.4,41.54,41.999
9388.5,41.757,42.835
9431.5,41.429,42.135
9474.6,41.594,42.249
9517.7,42.028,42.029
9560.7,38.541,42.895
9603.8,45.46,41.588
9646.9,40.666,42.315
9689.9,41.657,42.327
9733,41.213,41.848
9776.1,41.363,41.911
9819.1,41.296,42.132
9862.2,41.344,41.916
9905.3,41.258,41.977
9948.3,41.329,41.937
9991.4,40.989,41.826
10034,41.442,41.899
10078,41.09,41.801
10121,40.962,41.584
10164,41.284,41.802
10207,41.032,41.756
10250,40.731,41.737
10293,45.46,41.602
10336,46.316,42.099
10379,41.992,41.685
10422,40.773,41.622
10465,40.991,41.36
10508,40.812,41.511
10551,40.749,41.473
10594,40.782,41.447
10637,40.892,41.151
10680,40.699,41.712
10724,40.958,41.293
10767,40.396,41.336
10810,40.384,41.225
10853,41.095,41.584
10896,40.343,41.048
10939,40.684,41.425
10982,40.434,41.065
11025,40.854,41.468
11068,43.065,41.15
11111,40.334,40.886
11154,40.631,41.335
11197,40.282,41.198
11240,40.28,40.769
11283,40.406,41.265
11326,40.443,41.052
11370,40.213,40.652
11413,40.485,41.039
11456,40.234,41.073
11499,40.021,40.71
11542,40.54,40.964
11585,39.998,40.923
11628,40.452,40.732
11671,39.634,40.922
11714,40.375,40.859
11757,41.008,41.552
11800,41.214,41.788
11843,40.69,41.516
11886,40.017,40.259
11929,39.953,40.818
11972,39.842,40.372
12016,40.214,40.897
12059,39.773,40.461
12102,39.928,40.295
12145,39.876,40.473
12188,39.748,40.763
12231,39.901,40.446
12274,39.88,40.85
12317,39.783,40.026
12360,39.725,40.587
12403,39.745,40.02
12446,39.756,40.62
12489,39.656,41.046
12532,39.674,44.666
12575,39.656,41.297
12618,39.917,40.441
12662,39.527,40.206
12705,39.357,40.278
12748,39.787,40.333
12791,39.479,40.035
12834,39.277,40.304
12877,39.678,39.898
12920,39.54,40.55
12963,39.385,40.127
13006,39.568,39.928
13049,39.153,40.113
13092,39.482,39.96
13135,39.244,40.281
13178,39.485,40.02
13221,39.463,40.736
13264,40.052,40.534
13308,39.524,41.225
13351,38.979,40.21
13394,39.208,39.437
13437,39.503,40.255
13480,39.124,39.824
13523,39.283,40.121
13566,38.92,39.497
13609,39.678,40.32
13652,38.884,39.557
13695,39.216,39.892
13738,39.079,39.877
13781,39.019,39.509
13824,39.615,40.072
13867,38.722,39.829
13910,39.001,39.732
13954,39.356,39.577
13997,40.098,40.05
14040,39.845,39.256
14083,38.969,39.991
14126,39.028,39.471
14169,38.872,39.905
14212,38.982,39.504
14255,39.048,39.7
14298,38.583,39.438
14341,39.219,39.789
14384,38.539,39.561
14427,38.944,39.334
14470,39.047,39.579
14513,38.755,39.476
14556,38.491,39.601
14600,39.231,39.581
14643,38.574,39.299
14686,38.53,39.108
14729,40.332,39.918
14772,37.95,39.216
14815,38.48,38.944
14858,38.857,39.97
14901,38.788,39.204
14944,38.732,39.236
14987,38.469,39.431
15030,38.759,39.296
15073,38.415,39.341
15116,38.63,38.954
15159,38.766,39.401
15202,38.513,39.536
15246,38.134,39.137
15289,38.891,39.008
15332,38.464,39.69
15375,38.444,38.875
15418,38.496,39.282
15461,38.225,39.044
15504,39.229,39.065
15547,38.698,39.16
15590,38.082,39.208
15633,38.774,38.998
15676,38.492,39.384
15719,38.321,38.956
15762,38.394,39.109
15805,38.719,39.222
15848,38.415,39.129
15892,38.34,38.76
15935,38.336,39.228
15978,38.406,39.052
16021,37.994,38.919
16064,38.582,38.956
16107,38.459,38.894
16150,38.164,39.058
16193,38.528,39.156
16236,38.263,39.136
16279,38.147,38.804
16322,37.816,38.756
16365,38.905,39.38
16408,37.917,38.607
16451,38.235,39.009
16494,38.381,39.071
16538,37.741,38.689
16581,38.825,38.914
16624,37.857,38.667
16667,37.968,38.841
16710,38.312,39.173
16753,38.128,38.696
16796,38.468,38.553
16839,37.92,39.299
16882,38.184,38.54
16925,37.704,38.585
16968,39.09,39.466
17011,37.72,38.248
17054,38.342,39.472
17097,37.9,38.066
17140,38.142,38.903
17183,37.799,38.755
17227,38.172,38.508
17270,37.988,38.929
17313,37.978,38.469
17356,37.897,38.702
17399,38.09,38.568
17442,37.856,38.814
17485,37.992,38.572
17528,38.169,38.914
17571,37.809,38.598
17614,38.017,38.519
17657,38.322,39.376
17700,37.697,38.197
17743,38.399,38.882
17786,37.754,39.222
17829,37.768,37.866
17873,38.303,38.879
17916,37.94,38.864
17959,37.259,38.127
18002,38.398,38.744
18045,37.668,38.604
18088,37.874,38.413
18131,37.904,38.684
18174,37.689,38.474
18217,37.792,38.788
18260,37.86,38.392
18303,38.285,38.478
18346,37.753,38.297
18389,37.824,38.94
18432,38.063,38.598
18475,37.831,38.615
18519,37.849,38.27
18562,37.457,38.477
18605,38.252,38.643
18648,37.65,38.148
18691,37.442,38.587
18734,38.167,38.291
18777,37.338,38.303
18820,37.954,38.727
18863,37.455,38.039
18906,38.17,38.765
18949,37.426,38.467
18992,37.78,38.197
19035,37.585,38.491
19078,37.8,38.338
19121,37.477,38.594
19165,38.38,38.575
19208,37.57,38.647
19251,37.663,38.28
19294,37.648,38.264
19337,37.886,38.362
19380,37.417,38.216
19423,37.779,38.136
19466,37.979,38.94
19509,37.456,38.036
19552,37.802,38.203
19595,37.652,38.292
19638,36.813,38.373
19681,38.228,38.545
19724,38.183,38.397
19767,36.676,38.181
19811,37.826,38.028
19854,37.859,38.931
19897,37.598,37.782
19940,37.986,38.457
19983,37.122,38.358
20026,37.849,38.357
20069,37.708,38.181
20112,37.52,38.146
20155,37.43,38.523
20198,37.885,38.044
20241,37.566,38.6
20284,37.616,38.197
20327,37.423,38.413
20370,37.801,37.991
20413,37.46,38.218
20457,37.663,38.463
20500,37.781,37.823
20543,37.31,38.782
20586,37.574,37.465
20629,38.02,38.786
20672,37.043,37.782
20715,37.563,38.561
20758,37.751,37.969
20801,37.255,38.449
20844,37.734,37.966
20887,37.365,38.401
20930,37.83,38.149
20973,37.491,38.222
21016,37.464,38.022
21059,37.289,38.465
21103,37.534,38.228
21146,37.969,37.894
21189,37.031,38.357
21232,37.683,38.102
21275,37.232,37.915
21318,37.962,38.822
21361,36.842,37.405
21404,37.913,38.662
21447,37.623,38.379
21490,37.459,37.854
21533,37.543,38.125
21576,37.472,38.362
21619,37.173,38.165
21662,38.01,38.091
21705,36.88,38.337
21749,37.941,38.207
21792,37.41,38.137
21835,37.25,38.03
21878,37.866,38.321
21921,36.851,38.166
21964,37.894,38.204
22007,37.465,38.183
