FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
21275,19.658,18.749
21318,18.3,18.182
21361,16.567,16.244
21404,17.496,18.048
21447,17.807,17.555
21490,18.349,18.261
21533,20.988,18.257
21576,17.477,17.75
21619,16.854,19.188
21662,17.269,19.994
21705,17.011,20.221
21749,18.61,18.888
21792,18.058,19.594
21835,16.715,20.609
21878,16.995,21.43
21921,17.137,18.628
21964,15.933,17.401
22007,17.751,17.028
