FFT,Power Spectrum
4140.6,15.892,17.956
4156.3,17.437,17.846
4171.9,17.409,13.195
4187.5,17.238,15.383
4203.1,17.106,17.896
4218.8,16.181,18.442
4234.4,14.449,18.354
4250,16.544,15.924
4265.6,16.358,14.632
4281.3,15.955,16.91
4296.9,16.373,17.939
4312.5,16.19,17.974
4328.1,16.529,15.123
4343.8,16.221,14.923
4359.4,14.488,14.654
4375,13.524,16.899
4390.6,16.168,16.197
4406.3,17.034,17.522
4421.9,15.374,18.015
4437.5,13.807,17.781
4453.1,14.472,17.822
4468.8,16.827,19.115
4484.4,16.115,17.895
4500,16.19,14.816
4515.6,17.308,16.959
4531.3,15.828,16.61
4546.9,15.28,14.048
4562.5,14.663,14.274
4578.1,16.497,14.384
4593.8,15.444,15.697
4609.4,16.917,16.241
4625,16.219,18.625
4640.6,17.138,17.331
4656.3,16.102,16.77
4671.9,16.338,17.87
4687.5,16.238,17.413
4703.1,18.621,17.312
4718.8,18.719,15.045
4734.4,17.057,15.764
4750,15.967,17.927
4765.6,14.195,16.252
4781.3,13.715,15.508
4796.9,16.379,16.792
4812.5,15.976,18.927
4828.1,13.6,17.628
4843.8,14.391,17.015
4859.4,15.5,18.514
4875,14.114,16.945
4890.6,12.216,16.786
4906.3,15.569,15.671
4921.9,17.087,13.111
4937.5,16.947,15.88
4953.1,15.613,15.027
4968.8,15.931,17.014
4984.4,13.157,15.571
5000,12.678,16.36
5015.6,13.354,16.083
5031.3,13.692,18.62
5046.9,14.239,19.175
5062.5,15.236,19.18
5078.1,12.299,16.281
5093.8,13.599,16.352
5109.4,14.67,17.742
5125,15.641,17.704
5140.6,16.586,14.845
5156.3,16.582,14.21
5171.9,15.997,16.997
5187.5,15.077,16.829
5203.1,14.216,16.566
5218.8,16.953,16.805
5234.4,17.172,14.329
5250,14.612,15.847
5265.6,15.175,16.295
5281.3,16.394,17.23
5296.9,14.606,18.133
5312.5,13.627,17.02
5328.1,14.854,16.545
5343.8,17.656,17.701
5359.4,18.303,16.359
5375,17.511,16.223
5390.6,17.099,16.876
5406.3,15.442,17.003
5421.9,16.142,14.972
5437.5,15.381,15.977
5453.1,13.921,15.93
5468.8,14.095,15.305
5484.4,16.3,13.217
5500,15.177,12.596
5515.6,13.55,14.862
5531.3,17.251,13.526
5546.9,15.101,16.786
5562.5,15.343,17.375
5578.1,17.227,18.12
5593.8,18.004,15.719
5609.4,15.043,15.857
5625,15.845,16.446
5640.6,14.674,17.026
5656.3,14.08,15.793
5671.9,15.383,13.292
5687.5,17.036,13.958
5703.1,17.208,15.253
5718.8,13.746,16.062
5734.4,14.304,16.416
5750,12.934,15.301
5765.6,12.489,17.479
5781.3,16.384,17.921
5796.9,14.998,15.382
5812.5,14.852,16.072
5828.1,14.438,15.706
5843.8,15.54,15.452
5859.4,13.743,16.417
5875,14.219,13.465
5890.6,11.246,13.907
5906.3,10.345,14.693
5921.9,12.21,15.509
5937.5,14.703,16.266
5953.1,13.92,18.163
5968.8,14.492,14.991
5984.4,16.797,15.243
6000,18.27,17.771
6015.6,15.58,15.559
6031.3,16.056,14.371
6046.9,13.929,15.472
6062.5,14.383,15.459
6078.1,14.656,13.947
6093.8,11.391,16.264
6109.4,14.991,17.137
6125,12.276,16.993
6140.6,12.581,15.499
6156.3,12.456,15.642
6171.9,15.494,13.504
6187.5,15.994,13.936
6203.1,15.879,15.279
6218.8,15.78,10.93
6234.4,13.008,12.217
6250,8.4754,15.012
6265.6,14.497,17.398
6281.3,15.506,18.563
6296.9,14.323,15.176
6312.5,14.687,13.519
6328.1,14.178,14.961
6343.8,15.687,15.857
6359.4,15.595,16.28
6375,15.263,16.289
6390.6,12.786,16.168
6406.3,13.44,17.968
6421.9,15.299,13.609
6437.5,11.352,15.833
6453.1,13.902,15.652
6468.8,13.543,14.632
6484.4,14.34,15.518
6500,15.042,15.537
6515.6,16.207,12.842
6531.3,15.821,12.996
6546.9,13.882,15.236
6562.5,14.244,15.105
6578.1,14.564,13.755
6593.8,13.402,14.151
6609.4,12.723,14.827
6625,12.149,12.207
6640.6,14.591,13.962
6656.3,14.237,15.71
6671.9,11.812,15.085
6687.5,15.713,13.498
6703.1,17.201,14.869
6718.8,14.087,16.641
6734.4,13.985,15.714
6750,13.778,14.849
6765.6,11.846,10.509
6781.3,13.848,13.866
6796.9,12.02,15.494
6812.5,11.625,15.25
6828.1,14.468,15.48
6843.8,17.279,13.482
6859.4,12.058,13.341
6875,12.445,13.922
6890.6,11.636,14.58
6906.3,13.303,14.252
6921.9,12.757,12.454
6937.5,11.436,11.851
6953.1,11.804,12.487
6968.8,10.802,11.447
6984.4,13.908,13.36
7000,12.497,12.175
7015.6,13.124,12.123
7031.3,15.224,12.558
7046.9,13.926,14.387
7062.5,13.026,14.728
7078.1,14.233,14.47
7093.8,12.411,13.369
7109.4,13.096,13.368
7125,14.236,12.927
7140.6,12.205,14.843
7156.3,11.37,12.834
7171.9,10.932,14.208
7187.5,11.806,12.093
7203.1,13.224,13.334
7218.8,10.651,13.741
7234.4,11.821,13.759
7250,12.705,11.623
7265.6,12.419,10.42
7281.3,9.971,10.388
7296.9,10.249,10.238
7312.5,8.2398,12.514
7328.1,8.3133,12.329
7343.8,11.436,12.876
7359.4,8.8262,11.856
7375,11.012,14.187
7390.6,11.59,12.994
7406.3,10.923,11.639
7421.9,7.8226,10.891
7437.5,10.321,10.907
7453.1,8.6001,10.308
7468.8,9.1597,8.8961
7484.4,11.945,8.2908
7500,11.675,9.6647
7515.6,9.8955,10.984
7531.3,7.7891,12.991
7546.9,7.247,10.282
7562.5,10.119,9.4236
7578.1,11.208,11.586
7593.8,8.5112,11.052
7609.4,10.518,13.491
7625,10.384,11.376
7640.6,11.19,10.162
7656.3,10.633,12.979
7671.9,11.78,9.3891
7687.5,13.162,10.695
7703.1,12.19,12.98
7718.8,9.8619,11.813
7734.4,11.085,9.8156
7750,12.144,11.619
7765.6,9.9647,12.38
7781.3,10.149,12.722
7796.9,10.632,11.175
7812.5,10.109,10.141
7828.1,9.0618,10.398
7843.8,12.233,10.865
7859.4,9.2509,13.101
7875,10.404,12.738
7890.6,12.552,11.407
7906.3,11.444,10.29
7921.9,9.8173,11.354
7937.5,12.274,10.841
7953.1,10.249,12.117
7968.8,9.8513,12.366
7984.4,10.678,11.214
