FFT,Power Spectrum
4906.3,26.195,26.504
4921.9,27.258,25.706
4937.5,26.51,25.524
4953.1,26.991,24.492
4968.8,26.767,27.569
4984.4,25.697,24.636
5000,26.946,26.303
5015.6,25.734,25.815
5031.3,26.754,24.651
5046.9,26.069,25.347
5062.5,27.439,27.194
5078.1,25.512,24.956
5093.8,26.919,23.853
5109.4,24.571,25.047
5125,27.86,27.087
5140.6,26.474,26.232
5156.3,37.051,36.519
5171.9,31.875,31.698
5187.5,27.507,23.616
5203.1,25.996,24.627
5218.8,26.477,27.145
5234.4,26.07,22.331
5250,26.341,26.125
5265.6,25.968,25.745
5281.3,26.092,24.878
5296.9,27.04,23.681
5312.5,25.762,26.811
5328.1,26.137,24.119
5343.8,25.807,26.169
5359.4,26.219,24.191
5375,26.823,25.796
5390.6,25.729,25.319
5406.3,26.546,25.398
5421.9,25.633,24.547
5437.5,26.666,25.885
5453.1,25.724,25.876
5468.8,25.79,25.293
5484.4,25.839,25.551
5500,25.468,24.49
5515.6,28.016,27.693
5531.3,33.221,30.83
5546.9,26.197,24.604
5562.5,25.922,23.875
5578.1,26.339,27.2
5593.8,24.997,23.398
5609.4,27.093,22.982
5625,24.672,27.19
5640.6,26.162,24.081
5656.3,26.108,25.822
5671.9,26.395,24.577
5687.5,26.096,25.107
5703.1,25.359,25.27
5718.8,26.468,24.307
5734.4,26.34,25.261
5750,25.443,25.007
5765.6,25.462,23.699
5781.3,26.073,25.328
5796.9,26.209,25.6
5812.5,24.72,25.265
5828.1,26.506,24.657
5843.8,26.017,25.51
5859.4,26.144,24.454
5875,24.197,24.372
5890.6,29.503,26.982
5906.3,23.379,22.311
5921.9,28.315,26.956
5937.5,24.152,24.572
5953.1,26.501,24.178
5968.8,26.485,25.378
5984.4,26.439,24.672
6000,24.646,25.449
6015.6,26.022,22.261
6031.3,26.113,25.356
6046.9,25.92,24.28
6062.5,25.895,24.673
6078.1,24.363,25.05
6093.8,25.608,23.904
6109.4,25.571,24.825
6125,25.884,23.518
6140.6,24.713,25.17
6156.3,25.908,24.708
6171.9,25.246,24.171
6187.5,25.471,24.751
6203.1,25.398,23.959
6218.8,25.258,24.555
6234.4,26.004,25.624
6250,26.529,23.224
6265.6,28.185,27.008
6281.3,27.387,22.491
6296.9,25.488,25.109
6312.5,25.341,25.243
6328.1,26.611,24.636
6343.8,24.535,23.334
6359.4,25.609,25.49
6375,25.34,23.607
6390.6,24.757,24.149
6406.3,24.753,24.034
6421.9,26.142,25.211
6437.5,23.919,22.73
6453.1,26.683,25.227
6468.8,24.523,25.45
6484.4,24.157,23.114
6500,25.608,25.581
6515.6,25.22,22.219
6531.3,25.643,24.816
6546.9,25.309,25.01
6562.5,24.592,23.213
6578.1,24.976,24.136
6593.8,24.858,24.373
6609.4,25.284,23.537
6625,28.442,25.044
6640.6,24.494,26.706
6656.3,25.224,23.92
6671.9,25.064,23.661
6687.5,25.2,25.005
6703.1,25.15,23.896
6718.8,25.306,24.19
6734.4,24.898,24.09
6750,24.226,24.169
6765.6,25.83,24.246
6781.3,24.742,23.578
6796.9,24.303,24.16
6812.5,26.069,23.516
6828.1,23.79,25.599
6843.8,26.009,22.396
6859.4,24.234,23.953
6875,25.103,24.545
6890.6,25.168,23.235
6906.3,25.105,23.932
6921.9,24.321,23.993
6937.5,25.187,24.276
6953.1,25.267,22.283
6968.8,25.088,25.171
6984.4,25.004,23.166
7000,26.642,23.566
7015.6,25.215,24.368
7031.3,25.086,24.388
7046.9,25.087,22.609
7062.5,24.591,24.165
7078.1,26.128,23.065
7093.8,23.974,24.256
7109.4,24.42,24.085
7125,24.664,22.92
7140.6,25.691,24.592
7156.3,24.045,23.702
7171.9,25.821,23.741
7187.5,23.63,22.997
7203.1,24.401,24.443
7218.8,25.983,22.683
7234.4,23.275,24.037
7250,25.526,23.132
7265.6,24.061,24.42
7281.3,25.191,23.463
7296.9,24.672,23.807
7312.5,24.583,24.324
7328.1,25.039,23.516
7343.8,24.288,24.023
7359.4,25.359,22.837
7375,25.361,25.086
7390.6,24.631,23.57
7406.3,24.276,22.792
7421.9,24.417,24.47
7437.5,25.35,23.238
7453.1,24.348,24.356
7468.8,24.224,22.545
7484.4,25.473,23.941
7500,24.17,23.756
7515.6,24.962,23.955
7531.3,24.584,22.729
7546.9,24.685,24.364
7562.5,24.111,23.256
7578.1,25.313,23.198
7593.8,24.319,23.723
7609.4,24.62,23.836
7625,24.712,24.383
7640.6,24.747,23.138
7656.3,24.468,24.624
7671.9,24.33,22.587
7687.5,24.776,23.501
7703.1,24.622,23.75
7718.8,24.214,23.29
7734.4,24.737,24.431
7750,25.162,23.095
7765.6,24.195,23.678
7781.3,24.107,23.675
7796.9,24.447,23.106
7812.5,25.111,24.031
7828.1,24.56,23.692
7843.8,25.234,23.283
7859.4,23.859,23.793
7875,24.983,23.578
7890.6,24.176,23.606
7906.3,24.782,24.339
7921.9,24.421,21.757
7937.5,25.596,25.325
7953.1,23.712,22.662
7968.8,24.365,23.817
7984.4,24.145,23.904
