FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
16667,20.138,17.386
16710,20.464,19.19
16753,20.229,20.433
16796,20.267,21.472
16839,19.345,22.359
16882,18.701,22.156
16925,18.747,20.018
16968,19.725,19.658
17011,19.775,18.694
17054,19.648,20.745
17097,19.458,19.963
17140,19.365,21.53
17183,19.744,20.855
17227,20.426,19.423
17270,19.18,20.761
17313,19.201,21.138
17356,19.828,22.546
17399,19.581,20.434
17442,18.78,20.295
17485,19.808,20.733
17528,19.535,22.068
17571,18.408,20.726
17614,19.572,20.798
17657,19.495,20.506
17700,18.748,19.665
17743,18.882,21.512
17786,19.061,22.112
17829,21.142,21.526
17873,21.2,20.842
17916,19.786,20.338
17959,19.887,20.953
18002,19.581,20.309
18045,18.724,21.792
18088,19.946,21.309
18131,20.104,21.278
18174,18.734,21.168
18217,19.032,19.944
18260,18.411,18.772
18303,19.743,18.788
18346,19.737,19.932
18389,18.627,19.304
18432,18.735,21.088
18475,19.365,21.481
18519,20.364,21.392
18562,20.497,20.356
18605,19.386,21.047
18648,18.884,20.028
18691,19.906,20.148
18734,18.756,20.375
18777,19.776,20.028
18820,20.566,19.807
18863,20.729,20.109
18906,20.033,20.948
18949,19.301,20.604
18992,19.76,21.283
19035,20.031,20.024
19078,19.167,21.285
19121,18.911,21.432
19165,19.443,21.453
19208,20.531,20.688
19251,18.432,20.096
19294,18.731,20.789
19337,19.268,21.731
19380,20.272,22.298
19423,20.55,21.658
19466,21.132,22.223
19509,21.082,20.469
19552,17.555,18.665
19595,19.325,19.338
19638,19.508,19.537
19681,18.923,20.931
19724,18.369,20.316
19767,18.482,20.823
19811,19.083,19.48
19854,19.283,20.571
19897,18.685,18.723
19940,18.531,19.887
19983,19.644,20.604
20026,17.543,19.736
20069,18.347,21.598
20112,17.439,20.743
20155,19.008,20.678
20198,19.2,22.059
20241,18.417,22.053
20284,18.428,20.619
20327,19.222,20.593
20370,19.592,21.536
20413,21.088,20.559
20457,20.838,21.284
20500,20.763,21.556
20543,19.308,21.65
20586,18.721,21.664
20629,18.571,21.514
20672,19.513,22.895
20715,20.115,22.233
20758,19.694,20.815
20801,19.715,20.1
20844,19.437,18.312
20887,16.668,19.161
20930,18.671,21.059
20973,17.573,20.31
21016,17.573,19.051
21059,17.662,20.734
21103,17.738,18.662
21146,18.247,19.117
21189,17.12,19.729
21232,17.442,19.174
21275,18.191,19.863
21318,17.697,20.828
21361,17.418,20.313
21404,17.335,18.547
21447,16.888,18.096
21490,16.683,19.284
21533,16.724,19.093
21576,18.232,19.521
21619,17.572,19.669
21662,18.013,17.318
21705,17.924,17.315
21749,16.933,17.901
21792,17.963,18.52
21835,16.307,18.242
21878,19.404,18.758
21921,18.476,18.612
21964,15.787,19.137
22007,17.649,18.353
