FFT,Power Spectrum
5383.3,20.894,21.912
5426.4,19.738,22.717
5469.4,19.193,22.275
5512.5,19.57,21.691
5555.6,20.445,21.495
5598.6,20.519,23.546
5641.7,20.708,22.939
5684.8,21.001,21.382
5727.8,20.956,22.142
5770.9,21.56,21.913
5814,19.857,21.367
5857,21.566,21.315
5900.1,21.055,20.63
5943.2,22.397,21.655
5986.2,22.263,21.781
6029.3,23.497,22.097
6072.4,25.423,21.205
6115.4,26.136,22.455
6158.5,27.003,21.807
6201.6,26.618,21.213
6244.6,25.727,21.14
6287.7,25.559,23.138
6330.8,23.363,22.634
6373.8,21.33,22.278
6416.9,21.465,22.61
6460,24.18,22.18
6503,23.537,22.369
6546.1,23.365,22.388
6589.2,23.098,21.847
6632.2,23.751,23.278
6675.3,22.582,23.118
6718.4,22.446,21.763
6761.4,23.871,20.831
6804.5,22.558,23.173
6847.6,22.015,21.063
6890.6,22.829,22.232
6933.7,20.348,21.242
6976.8,20.64,21.059
7019.8,19.241,22.128
7062.9,21.935,24.555
7106,21.658,25.19
7149,19.859,23.559
7192.1,20.146,22.537
7235.2,21.279,24.446
7278.2,21.449,23.719
7321.3,19.498,22.182
7364.4,18.257,21.182
7407.4,18.628,21.823
7450.5,18.944,21.539
7493.6,18.25,20.815
7536.6,20.351,19.713
7579.7,21.558,19.834
7622.8,20.818,21.215
7665.8,18.17,20.509
7708.9,20.754,20.616
7752,21.349,21.93
7795,20.456,21.563
7838.1,19.171,21.095
7881.2,20.565,21.538
7924.2,19.863,23.096
7967.3,19.785,21.797
8010.4,20.524,21.643
8053.4,20.796,21.378
8096.5,20.355,20.573
8139.6,19.899,20.718
8182.6,19.22,20.983
8225.7,20.321,22.938
8268.8,20.409,23.867
8311.8,20.074,22.596
8354.9,17.875,20.689
8397.9,18.68,21.689
8441,19.129,22.542
8484.1,18.489,22.133
8527.1,17.383,21.573
8570.2,19.822,20.414
8613.3,21.631,21.573
8656.3,22.378,22.497
8699.4,20.848,21.704
8742.5,19.821,21.25
8785.5,20.201,21.598
8828.6,20.154,23.427
8871.7,21.005,22.958
8914.7,22.349,22.132
8957.8,21.283,23.165
9000.9,20.483,22.321
9043.9,20.84,19.978
9087,21.469,21.567
9130.1,21.678,20.868
9173.1,20.484,20.017
9216.2,20.452,21.54
9259.3,21.399,21.821
9302.3,20.521,20.48
9345.4,21.274,20.412
9388.5,20.024,20.087
9431.5,21.168,20.996
9474.6,19.873,21.887
9517.7,21.828,22.627
9560.7,20.713,22.517
9603.8,20.174,22.283
9646.9,21.516,21.764
9689.9,20.265,21.86
9733,21.424,21.857
9776.1,21.25,21.867
9819.1,20.281,22.025
9862.2,21.178,21.868
9905.3,21.236,21.566
9948.3,21.063,21.887
9991.4,18.864,23.25
10034,20.597,23.288
10078,20.468,21.936
10121,22.232,20.982
10164,21.165,21.763
10207,19.599,22.19
10250,18.741,21.215
10293,19.268,20.61
10336,19.342,20.266
10379,22.297,20.422
10422,22.34,21.167
10465,21.288,21.762
10508,20.08,21.686
10551,19.413,21.427
10594,19.652,20.56
10637,20.89,23.819
10680,20.013,22.96
10724,19.098,22.268
10767,19.723,22.557
10810,19.679,21.141
10853,20.941,20.822
10896,20.841,21.053
10939,18.864,22.594
10982,20.663,21.505
11025,21.264,19.84
11068,19.302,22.648
11111,19.736,23.133
11154,21.572,22.99
11197,20.707,22.482
11240,18.902,21.045
11283,19.85,22.078
11326,18.46,21.818
11370,20.131,22.107
11413,20.833,21.408
11456,19.809,22.358
11499,19.668,22.284
11542,20.333,20.263
11585,19.299,21.249
11628,20.147,19.861
11671,21.231,21.48
11714,20.246,21.83
11757,20.072,23.504
11800,20.403,21.58
11843,19.426,19.785
11886,18.741,21.345
11929,18.788,21.626
11972,20.163,21.751
12016,19.939,20.934
12059,20.569,20.871
12102,20.184,22.383
12145,20.321,20.51
12188,20.231,21.184
12231,19.75,21.056
12274,19.681,19.496
12317,21.671,21.062
12360,20.62,21.571
12403,19.431,20.374
12446,18.386,20.567
12489,19.092,22.31
12532,18.448,21.515
12575,18.281,20.822
12618,20.779,20.133
12662,21.035,22.525
12705,21.523,21.579
12748,20.211,20.413
12791,21.284,20.696
12834,20.723,21.576
12877,19.743,20.586
12920,19.851,21.583
12963,21.146,21.348
13006,20.021,22.808
13049,21.093,23.505
13092,18.793,21.612
13135,19.034,22.687
13178,18.807,21.458
13221,19.087,20.758
13264,18.856,21.626
13308,19.157,21.424
13351,20.42,20.559
13394,19.893,21.236
13437,19.204,21.076
13480,19.355,20.445
13523,20.237,19.888
13566,19.418,20.258
13609,20.248,22.788
13652,19.34,21.608
13695,18.919,20.351
13738,18.994,21.627
13781,17.812,20.868
13824,18.816,20.239
13867,20.453,18.6
13910,20.897,20.281
13954,20.474,20.079
13997,20.842,18.177
14040,20.154,21.774
14083,19.539,21.08
14126,19.105,20.589
14169,18.852,21.512
14212,20.956,22.922
14255,20.789,22.444
14298,19.202,21.631
14341,17.712,20.32
14384,18.469,19.481
14427,20.253,21.701
14470,19.185,23.701
14513,19.285,22.645
14556,19.501,21.326
14600,18.615,20.524
14643,18.886,22.498
14686,19.33,20.48
14729,17.974,20.58
14772,18.824,20.128
14815,19.7,20.069
14858,19.501,22.457
14901,20.685,20.978
14944,20.845,20.406
14987,19.958,20.397
15030,20.22,20.253
15073,20.653,20.367
15116,19.786,20.94
15159,20.639,21.321
15202,19.35,21.861
15246,19.194,21.264
15289,20.448,20.21
15332,19.78,20.265
15375,20.965,19.76
15418,20.962,21.278
15461,18.147,22.704
15504,18.599,21.647
15547,18.461,22.827
15590,16.668,22.2
15633,19.75,20.465
15676,21.41,20.463
15719,19.266,21.6
15762,21.043,21.988
15805,21.018,21.855
15848,20.011,21.575
15892,20.966,21.498
15935,20.549,20.414
15978,19.93,19.875
16021,19.295,20.337
16064,18.31,21.221
16107,19.695,21.576
16150,19.472,21.209
16193,19.154,21.353
16236,18.984,20.162
16279,19.728,20.478
16322,21.501,20.83
16365,20.104,22.241
16408,20.347,21.482
16451,18.202,20.683
16494,19.273,20.579
16538,20.594,21.557
16581,20.2,20.598
16624,20.416,19.903
16667,20.695,21.392
16710,18.638,21.381
16753,19.565,20.201
16796,20.337,19.976
16839,20.154,20.469
16882,20.554,21.612
16925,19.638,21.214
16968,20.211,21.492
17011,20.245,20.203
17054,20.385,20.491
17097,19.809,21.063
17140,19.058,20.972
17183,20.015,19.1
17227,19.19,20.56
17270,18.772,20.835
17313,18.879,21.791
17356,19.369,22.028
17399,19.864,23.839
17442,20.796,23.752
17485,19.142,23.382
17528,20.141,21.83
17571,18.876,20.976
17614,20.594,20.202
17657,20.974,21.234
17700,19.954,20.59
17743,19.368,20.466
17786,18.97,19.467
17829,21.103,21.304
17873,21.344,21.014
17916,20.163,22.176
17959,20.005,20.821
18002,20.219,19.956
18045,21.051,21.975
18088,20.291,20.532
18131,20.16,19.94
18174,20.273,21.737
18217,19.146,21.684
18260,20.827,19.885
18303,19.683,21.04
18346,19.943,21.045
18389,18.699,20.162
18432,19.801,20.752
18475,19.993,19.511
18519,19.379,20.45
18562,19.776,19.727
18605,20.466,21.458
18648,18.499,22.425
18691,19.146,21.837
18734,21.086,20.704
18777,20.905,21.55
18820,20.444,21.768
18863,18.813,21.045
18906,19.952,20.443
18949,20.611,21.678
18992,21.355,22.033
19035,20.109,23.105
19078,19.445,22.048
19121,17.749,21.429
19165,18.256,21.263
19208,18.504,19.627
19251,18.626,19.832
19294,19.137,21.016
19337,20.584,21.097
19380,20.234,20.679
19423,19.924,20.565
19466,19.71,18.526
19509,19.57,21.171
19552,19.387,22.5
19595,18.522,21.792
19638,18.157,20.496
19681,19.522,20.776
19724,19.909,21.297
19767,19.536,22.212
19811,19.911,21.576
19854,19.246,19.303
19897,19.387,20.749
19940,19.588,20.799
19983,20.221,20.853
20026,19.64,21.093
20069,21.531,21.336
20112,20.743,20.643
20155,20.82,20.23
20198,20.002,21.127
20241,20.576,20.299
20284,19.19,20.593
20327,19.902,21.407
20370,21.386,21.169
20413,21.122,19.817
20457,19.951,18.791
20500,19.484,20.337
20543,20.999,21.726
20586,20.089,20.794
20629,20.199,20.783
20672,19.461,21.122
20715,19.936,21.541
20758,19.795,20.53
20801,19.553,19.899
20844,19.093,20.569
20887,20.534,21.072
20930,22.163,20.547
20973,19.642,19.607
21016,18.916,19.11
21059,19.443,19.547
21103,17.472,20.56
21146,18.158,20.712
21189,18.132,20.245
21232,17.402,18.102
21275,18.877,21.181
21318,19.425,20.984
21361,17.805,20.795
21404,17.531,21.664
21447,15.777,20.724
21490,17.911,19.91
21533,17.865,18.978
21576,18.114,19.081
21619,19.573,19.107
21662,18.339,20.09
21705,17.454,18.579
21749,17.8,19.447
21792,18.346,18.21
21835,16.337,18.781
21878,19.211,19.442
21921,18.859,19.494
21964,18.535,19.719
22007,18.05,18.83
