FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
17313,20.375,20.61
17356,22.388,21.641
17399,20.556,18.466
17442,20.083,20.566
17485,18.727,20.855
17528,20.154,20.02
17571,21.219,21.813
17614,21.125,21.587
17657,21.279,21.44
17700,19.896,19.712
17743,21.979,23.276
17786,21.203,21.148
17829,20.335,20.576
17873,19.526,20.253
17916,19.449,21.489
17959,19.513,22.108
18002,20.524,22.235
18045,20.472,22.095
18088,20.126,20.481
18131,20.476,20.609
18174,21.173,21.505
18217,22.127,21.368
18260,20.154,20.259
18303,21.345,21.129
18346,22.742,21.791
18389,21.429,22.043
18432,19.89,21.395
18475,21.943,20.346
18519,21.285,21.089
18562,21.963,20.882
18605,20.451,21.852
18648,22.191,22.545
18691,21.677,21.897
18734,22.206,21.788
18777,20.466,20.801
18820,20.067,21.138
18863,21.953,23.611
18906,19.806,22.908
18949,19.212,22.518
18992,20.548,24.406
19035,21.406,22.731
19078,20.602,22.033
19121,21.756,21.473
19165,19.063,21.229
19208,20.264,21.62
19251,19.88,21.552
19294,20.081,21.17
19337,20.08,21.636
19380,21.197,18.712
19423,19.227,20.717
19466,19.848,20.69
19509,19.36,22.715
19552,20.98,22.061
19595,20.126,21.581
19638,19.524,20.922
19681,20.395,20.631
19724,21.107,19.587
19767,19.659,20.576
19811,19.817,21.839
19854,20.594,22.662
19897,20.293,22.702
19940,20.695,21.387
19983,20.111,22.403
20026,19.284,22.753
20069,22.58,22.438
20112,20.319,20.802
20155,20.442,20.977
20198,20.624,19.958
20241,19.394,21.513
20284,18.806,20.5
20327,19.285,20.154
20370,19.958,21.013
20413,20.995,21.889
20457,19.398,21.787
20500,21.267,21.226
20543,20.086,21.054
20586,20.228,21.031
20629,21.357,22.1
20672,21.859,21.399
20715,20.559,22.054
20758,21.303,22.357
20801,18.943,21.676
20844,20.073,21.965
20887,20.604,22.266
20930,20.152,21.451
20973,19.141,19.741
21016,21.036,19.446
21059,19.221,20.74
21103,20.521,21.861
21146,19.057,21.111
21189,19.419,21.27
21232,20.008,19.457
21275,19.242,22.177
21318,19.725,20.086
21361,18.647,19.356
21404,18.829,20.141
21447,19.483,18.104
