FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
15892,25.823,25.496
15935,26.299,28.584
15978,25.676,26.63
16021,26.009,26.759
16064,26.754,27.222
16107,26.13,26.411
16150,26.965,27.439
16193,25.373,27.269
16236,26.381,26.481
16279,25.347,26.93
16322,27.05,27.869
16365,24.091,25.764
16408,27.656,27.953
16451,25.098,26.69
16494,26.844,27.079
16538,26.18,26.991
16581,25.677,25.616
16624,25.774,27.528
16667,26.054,25.007
16710,26.765,27.801
16753,25.024,26.469
16796,26.402,26.376
16839,26.76,26.511
16882,25.687,27.557
16925,26.723,25.915
16968,25.448,26.207
17011,26.748,27.452
17054,24.35,25.984
17097,26.63,27.754
17140,26.47,26.002
17183,24.804,26.835
17227,26.999,26.177
17270,25.648,26.547
17313,27.007,26.985
17356,25.097,26.322
17399,25.805,25.774
17442,25.696,27.289
17485,26.207,26.577
17528,25.361,26.251
17571,26.529,27.04
17614,26.097,26.774
17657,25.547,26.228
17700,26.621,26.027
17743,24.98,27.074
17786,26.365,26.044
17829,25.246,26.638
17873,25.462,26.346
17916,26.504,26.637
17959,25.417,25.655
18002,25.738,27.057
18045,25.663,26.135
18088,25.343,26.821
18131,25.368,26.188
18174,26.664,27.139
18217,26.385,26.122
18260,25.685,25.576
18303,25.439,26.279
18346,26.252,26.557
18389,25.585,26.766
18432,24.29,25.457
18475,25.597,27.817
18519,25.967,26.02
18562,24.797,26.97
18605,26.441,26.54
18648,26.199,26.527
18691,25.416,27.486
18734,26.838,25.478
18777,23.617,26.163
18820,26.15,26.403
18863,25.585,26.086
18906,26.585,27.093
18949,25.55,25.674
18992,25.725,26.687
19035,25.861,26.472
19078,25.268,26.567
19121,25.227,24.723
19165,25.653,27.419
19208,25.324,26.485
19251,24.965,26.039
19294,25.319,27.261
19337,26.093,26.773
19380,25.62,25.933
19423,24.535,26.203
19466,25.953,26.702
19509,26.025,25.826
19552,25.87,27.048
19595,25.761,26.513
19638,25.062,27.315
19681,26.438,25.681
19724,24,25.609
19767,25.83,26.881
19811,26.071,26.204
19854,25.446,26.704
19897,25.295,25.675
19940,25.885,25.914
19983,24.057,26.151
20026,25.845,27.479
20069,25.76,26.017
20112,25.58,27.209
20155,25.583,25.953
20198,24.889,26.166
20241,25.636,26.427
20284,25.494,27.331
20327,25.081,24.666
20370,25.834,27.065
20413,25.419,27.231
20457,25.479,25.606
20500,24.378,26.182
20543,26.737,26.228
20586,25.363,27.109
20629,24.778,25.132
20672,25.006,25.984
20715,26.08,26.307
20758,26.132,26.602
20801,24.43,25.965
20844,26.827,26.414
20887,24.923,26.668
20930,24.946,26.785
20973,25.766,25.828
21016,25.557,26.187
21059,25.282,26.369
21103,25.359,25.282
21146,24.482,26.014
21189,26.066,26.074
21232,25.177,25.56
21275,25.547,27.283
21318,25.685,25.754
21361,24.797,26.172
21404,25.066,26.451
21447,24.611,25.284
21490,26.236,26.208
21533,24.506,25.791
21576,24.666,26.4
21619,26.35,26.763
21662,24.299,24.934
21705,25.096,26.127
21749,25.19,25.618
21792,25.126,25.504
21835,25.081,26.297
21878,24.67,24.793
21921,25.35,25.372
21964,25.527,26.537
22007,24.368,25.665
