FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
15073,23.767,24.934
15116,24.399,22.932
15159,23.85,24.473
15202,25.679,24.523
15246,22.552,24.53
15289,24.573,25.319
15332,23.062,25.255
15375,24.144,25.07
15418,22.951,23.06
15461,24.487,24.551
15504,24.163,23.876
15547,24.214,24.853
15590,24.394,23.463
15633,23.555,23.606
15676,24.234,25.423
15719,23.42,24.31
15762,24.725,24.69
15805,23.826,25.228
15848,25.009,21.66
15892,22.819,24.347
15935,24.557,22.831
15978,23.018,24.532
16021,24.392,24.136
16064,23.999,24.671
16107,23.662,23.539
16150,24.79,24.003
16193,23.366,22.28
16236,24.623,25.187
16279,23.219,24.045
16322,24.551,25.323
16365,22.664,24.75
16408,23.573,22.455
16451,25.247,24.724
16494,22.609,23.763
16538,25.627,23.446
16581,22.932,24.324
16624,25.007,23.158
16667,23.265,25.404
16710,24.938,22.99
16753,23.377,23.633
16796,24.482,23.713
16839,24.016,23.55
16882,23.681,24.872
16925,24.088,25.642
16968,24.037,23.825
17011,23.62,24.625
17054,24.811,25.472
17097,22.254,24.081
17140,25.19,22.987
17183,23.638,25.482
17227,23.775,21.656
17270,23.999,25.397
17313,22.951,24.101
17356,24.001,25.179
17399,22.799,22.362
17442,24.426,24.955
17485,23.983,23.731
17528,23.048,22.294
17571,24.283,24.849
17614,22.611,21.707
17657,24.647,24.358
17700,24.669,25.022
17743,24.615,23.827
17786,23.375,24.294
17829,24.473,23.438
17873,24.743,23.608
17916,23.762,24.334
17959,23.607,23.956
18002,25.695,24.517
18045,23.181,22.856
18088,25.62,23.784
18131,24.032,24.098
18174,24.412,24.303
18217,23.35,23.308
18260,23.514,24.282
18303,23.334,24.646
18346,22.752,22.678
18389,24.759,24.38
18432,23.11,24.39
18475,23.767,22.845
18519,25.146,23.983
18562,22.567,23.628
18605,23.988,25.168
18648,23.004,23.335
18691,22.943,24.128
18734,23.817,24.681
18777,22.976,22.106
18820,23.714,24.498
18863,23.424,24.286
18906,24.223,23.318
18949,24.059,22.805
18992,23.634,22.417
19035,23.354,24.619
19078,22.284,22
19121,24.257,24.445
19165,24.4,23.345
19208,23.607,24.735
19251,24.678,23.886
19294,22.993,23.286
19337,24.388,24.397
19380,22.921,24.779
19423,23.515,24.236
19466,23.07,24.054
19509,25.133,24.339
19552,23.351,22.417
19595,24.323,23.719
19638,22.494,24.083
19681,23.702,23.268
19724,23.945,23.977
19767,22.95,25.024
19811,23.229,22.352
19854,22.751,25.955
19897,22.639,22.924
19940,24.004,25.031
19983,23.984,25.623
20026,23.361,22.967
20069,23.751,23.577
20112,23.694,24.295
20155,24.637,23.648
20198,22.522,23.163
20241,24.059,23.356
20284,22.702,23.903
20327,23.839,23.863
20370,23.388,25.485
20413,23.929,24.244
20457,23.633,23.073
20500,22.958,24.797
20543,22.479,23.893
20586,22.951,23.596
20629,22.54,23.288
20672,23.807,22.668
20715,23.47,23.647
20758,23.374,24.281
20801,23.887,23.816
20844,23.053,25.514
20887,23.159,23.687
20930,23.354,23.643
20973,23.286,23.344
21016,23.202,23.917
21059,23.072,22.599
21103,23.33,22.69
21146,23.401,23.412
21189,23.095,23.509
21232,22.836,23.139
21275,24.657,20.651
21318,22.259,23.239
21361,23.204,22.537
21404,24.287,22.878
21447,22.134,23.695
21490,23.567,24.031
21533,23.121,23.049
21576,22.344,21.904
21619,23.576,25.007
21662,21.755,20.907
21705,21.978,22.431
21749,23.191,23.326
21792,22.334,21.899
21835,23.681,23.931
21878,22.073,21.652
21921,22.339,22.396
21964,22.311,23.649
22007,23.176,21.772
