FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
5049.5,39.798,41.518
5060.3,39.551,41.203
5071.1,39.696,41.512
5081.8,39.883,41.332
5092.6,39.926,41.696
5103.4,39.866,41.507
5114.1,40.057,41.709
5124.9,41.646,44.108
5135.7,40.065,42.52
5146.4,38.601,41.426
5157.2,45.828,40.428
5168,35.254,42.634
5178.7,40.594,41.002
5189.5,40.173,41.146
5200.3,40.056,40.927
5211,39.991,40.714
5221.8,40.088,40.877
5232.6,39.97,40.523
5243.3,39.712,40.788
5254.1,39.946,40.418
5264.9,39.793,40.419
5275.6,39.747,40.43
5286.4,39.613,40.239
5297.2,39.795,40.466
5307.9,39.352,40.134
5318.7,39.616,40.393
5329.5,39.454,40.499
5340.2,39.494,40.204
5351,39.317,40.448
5361.8,39.252,40.516
5372.5,39.517,40.418
5383.3,39.294,40.666
5394.1,39.145,40.671
5404.8,39.459,40.653
5415.6,39.317,40.958
5426.4,39.297,40.842
5437.1,39.262,40.908
5447.9,39.283,41.055
5458.7,39.374,41.068
5469.4,39.254,41.081
5480.2,39.487,41.217
5491,39.089,41.09
5501.7,39.361,41.295
