FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
3660.6,47.939,49.128
3671.4,48.394,49.594
3682.2,42.018,52.284
3692.9,51.977,54.629
3703.7,46.867,49.102
3714.5,47.732,48.93
3725.2,47.879,49.161
3736,47.871,49.067
3746.8,47.769,49.055
3757.5,47.663,49.078
3768.3,47.75,49.064
3779.1,47.746,49.012
3789.8,47.66,48.973
3800.6,47.681,48.927
3811.4,47.791,49.074
3822.1,47.583,48.934
3832.9,47.625,48.887
3843.7,47.404,48.914
3854.4,47.862,48.962
3865.2,47.526,48.853
3876,47.401,48.932
3886.7,47.653,48.738
3897.5,47.651,48.912
3908.3,47.371,48.736
3919,47.532,48.838
3929.8,47.56,48.814
3940.6,47.322,48.717
3951.3,47.398,48.795
3962.1,47.598,48.66
3972.9,47.264,48.765
3983.6,47.492,48.803
3994.4,47.168,48.533
4005.2,47.522,48.799
4015.9,47.379,48.631
4026.7,47.334,48.643
4037.5,47.276,48.707
4048.2,47.378,48.511
4059,47.237,48.633
4069.8,47.363,48.611
4080.5,47.188,48.564
4091.3,47.282,48.557
4102.1,47.286,48.547
4112.8,47.28,48.636
4123.6,47.228,48.48
4134.4,46.962,48.451
4145.1,47.325,48.563
4155.9,47.267,48.534
4166.7,47.072,48.568
4177.4,47.247,48.184
4188.2,47.133,48.696
4199,47.073,48.271
4209.7,47.171,48.544
4220.5,47.183,48.429
4231.3,46.934,48.331
4242,47.175,48.443
4252.8,47.044,48.355
4263.6,47.145,48.383
4274.3,46.974,48.449
4285.1,47.043,48.126
4295.9,46.997,48.588
4306.6,47.143,48.227
4317.4,46.906,48.415
4328.2,46.983,48.163
4338.9,47.035,48.355
4349.7,46.993,48.236
4360.5,46.866,48.229
4371.2,47.119,48.416
4382,46.905,48.254
4392.8,46.911,48.104
4403.5,46.992,48.474
4414.3,52.834,51.942
4425.1,61.062,58.458
4435.8,54.058,53.261
4446.6,47.332,48.224
4457.4,46.861,48.156
4468.1,46.843,48.328
4478.9,46.853,48.064
4489.7,46.816,48.109
4500.4,46.916,48.219
4511.2,46.609,48.019
4522,46.96,48.259
4532.7,46.799,48.17
4543.5,46.754,48.016
4554.3,46.828,48.179
4565,46.822,48.078
4575.8,46.69,48.065
4586.6,46.77,47.992
4597.3,46.745,48.147
4608.1,46.875,48.08
4618.9,46.562,48.035
4629.6,46.789,48.105
4640.4,46.758,47.971
4651.2,46.721,48.083
4661.9,46.55,48.04
4672.7,46.763,47.957
4683.5,46.766,47.97
4694.2,46.618,48.121
4705,46.757,47.815
4715.8,46.69,48.083
4726.5,46.573,47.951
4737.3,46.646,48.074
4748.1,46.724,47.821
4758.8,46.627,48.037
4769.6,46.6,48.013
4780.4,46.514,47.849
4791.1,46.805,47.998
4801.9,46.562,47.882
4812.7,46.562,47.923
4823.4,46.766,47.932
4834.2,46.472,47.873
4845,46.655,47.905
4855.7,46.566,47.938
4866.5,46.715,47.928
4877.3,46.523,47.844
4888,46.632,47.964
4898.8,46.58,47.837
4909.6,46.622,47.81
4920.3,46.637,47.97
4931.1,46.449,47.783
4941.9,46.578,47.884
4952.6,46.608,47.802
4963.4,46.522,47.862
4974.2,46.636,47.867
4984.9,46.536,47.863
4995.7,46.57,47.729
5006.5,46.538,47.97
5017.2,46.706,47.711
5028,46.49,47.871
5038.8,46.67,47.81
5049.5,46.457,47.893
5060.3,46.848,47.79
5071.1,46.483,47.799
5081.8,46.581,47.923
5092.6,46.691,47.589
5103.4,46.51,47.945
5114.1,46.843,47.633
5124.9,46.767,48.048
5135.7,46.152,47.808
5146.4,43.619,48.201
5157.2,58.98,57.751
5168,55.292,58.209
5178.7,50.548,49.301
5189.5,46.186,47.869
5200.3,46.251,47.75
5211,46.211,47.843
5221.8,46.235,47.618
5232.6,46.16,47.775
5243.3,46.081,47.751
5254.1,46.316,47.788
5264.9,46.202,47.75
5275.6,46.249,47.751
5286.4,46.219,47.722
5297.2,46.332,47.691
5307.9,46.228,47.793
5318.7,46.24,47.721
5329.5,46.371,47.719
5340.2,46.183,47.755
5351,46.319,47.732
5361.8,46.201,47.727
5372.5,46.327,47.729
5383.3,46.303,47.655
5394.1,46.302,47.819
5404.8,46.291,47.728
5415.6,46.257,47.616
5426.4,46.357,47.813
5437.1,46.28,47.791
5447.9,46.255,47.635
5458.7,46.271,47.709
5469.4,46.338,47.728
5480.2,46.316,47.732
5491,46.267,47.733
5501.7,46.309,47.694
