FFT,Power Spectrum
Frequency[Hz],Level-L[dB],Level-R[dB]
18949,40.822,40.549
18992,41.209,40.718
19035,41.273,40.482
19078,40.902,39.9
19121,40.633,40.994
19165,43.452,41.987
19208,39.422,43.283
19251,41.449,40.163
19294,41.039,40.52
19337,40.904,39.806
19380,41.286,40.765
19423,41.292,39.599
19466,42.255,42.24
19509,63.713,62.356
19552,70.321,68.695
19595,62.522,61.039
19638,39.901,42.076
19681,41.272,40.572
19724,40.856,39.644
19767,40.922,40.75
19811,40.715,39.658
19854,40.803,39.975
19897,41.233,40.14
19940,40.311,40.224
19983,40.779,39.829
20026,40.747,40.09
20069,40.825,40.218
20112,40.595,39.727
20155,40.496,40.432
20198,40.511,39.747
20241,49.45,41.138
20284,57.923,44.754
20327,52.186,41.814
20370,40.467,40.085
20413,40.819,39.906
20457,40.604,40.028
20500,40.387,40.029
20543,41.184,39.851
20586,40.261,40.025
20629,41.034,40.222
20672,40.764,39.825
20715,40.745,40.379
20758,40.659,39.698
20801,40.459,40.179
20844,43.691,41.327
20887,40.714,42.031
20930,41.048,39.865
20973,44.374,43.042
21016,55.273,51.116
21059,50.715,47.781
21103,41.557,40.337
21146,40.635,40.345
21189,40.505,39.714
21232,40.408,39.96
21275,40.532,40.076
21318,40.744,40.096
21361,40.402,39.883
21404,40.619,39.866
21447,40.405,40.356
21490,40.685,39.617
21533,40.383,40.232
21576,42.647,39.673
21619,42.306,40.677
21662,40.862,39.482
21705,42.867,40.111
21749,53.238,49.566
21792,51.354,45.826
21835,41.159,40.484
21878,40.764,39.992
21921,40.503,39.8
21964,40.423,39.856
22007,40.822,39.956
